"","origin","destination","O_DistToCoastPC","D_DistToCoastPC","O_ParallelToCoastPC","D_ParallelToCoastPC","SSdist","max_flow","reliable_path","EucDist","DivMig","upcoast","offshore","max_flow_logdist","reliable_path_logdist"
"954","18","27",0.126312171458394,0.399527824096414,-0.343488547332525,-0.675749889439903,3,0.001236906,1.38e-05,162.4096368,0.037,-0.332261342107378,0.27321565263802,7.69514217875831,12.1908419658011
"955","19","27",0.489697224702065,0.399527824096414,-0.477313114868541,-0.675749889439903,3,0.000201823,2.25e-07,64.12546372,0.094,-0.198436774571362,-0.0901694006056508,9.50811948230742,16.307165434742
"956","20","27",-0.024479295955794,0.399527824096414,-0.305948889268524,-0.675749889439903,4,0.00057831,2.2e-08,256.2079496,0.112,-0.369801000171379,0.424007120052208,8.45540050088666,18.6322233835881
"957","21","27",-0.0369272044406424,0.399527824096414,-0.098385208220045,-0.675749889439903,2,0.001551508,1.34e-06,257.4586706,0.124,-0.577364681219858,0.436455028537056,7.46852791778878,14.5228409440015
"958","22","27",0.0220858155559212,0.399527824096414,0.206607649260836,-0.675749889439903,3,0.001611004,0.000180271,221.1291713,0.207,-0.882357538700739,0.377442008540493,7.43089769186053,9.62104928373101
"959","23","27",0.047754075728943,0.399527824096414,0.112037545035491,-0.675749889439903,2,0.00160897,0.000448848,204.6573576,0.108,-0.787787434475394,0.351773748367471,7.43216105626691,8.70882625760307
"960","25","27",-0.0638785506198568,0.399527824096414,-0.655435417458152,-0.675749889439903,5,2.14e-06,6.56e-14,291.9076767,0.208,-0.0203144719817513,0.463406374716271,14.0547047289305,31.3552006989606
"961","27","27",0.399527824096414,0.399527824096414,-0.675749889439903,-0.675749889439903,NA,NA,NA,0,NA,0,0,NA,NA
"962","28","27",0.0205538871473139,0.399527824096414,-0.225005669864315,-0.675749889439903,3,0.001159349,3.24e-07,229.5209453,0.114,-0.450744219575588,0.3789739369491,7.75989663829595,15.9425223211541
"963","29","27",0.12742353346553,0.399527824096414,-0.244560919947458,-0.675749889439903,3,0.000491688,4e-07,204.4710348,0.141,-0.431188969492445,0.272104290630884,8.61766618896927,15.7318012898384
"964","30","27",0.114906935381059,0.399527824096414,-0.143855496859074,-0.675749889439903,2,0.001551508,9.4e-05,164.3752394,0.134,-0.531894392580829,0.284620888715354,7.46852791778878,10.2722157756943
"965","31","27",0.821754173337599,0.399527824096414,-0.0578596414499133,-0.675749889439903,11,1.36e-05,2.14e-29,250.2988362,0.189,-0.61789024798999,-0.422226349241186,12.2054407652223,67.0141618677936
"966","32","27",0.655601277818623,0.399527824096414,-0.167101115696014,-0.675749889439903,3,2.22e-05,1.89e-10,154.8104013,0.045,-0.508648773743889,-0.256073453722209,11.715418269086,23.3892741008689
"967","33","27",1.145615550716,0.399527824096414,0.139926842349889,-0.675749889439903,16,2.31e-11,8.95e-41,451.0047134,0.037,-0.815676731789792,-0.746087726619584,25.4911884984008,93.2143352804691
"968","34","27",1.16694139725991,0.399527824096414,0.0478894831728795,-0.675749889439903,16,2.31e-11,1.77e-41,461.7678446,0.025,-0.723639372612783,-0.767413573163493,25.4911884984008,94.8350092661701
"969","35","27",1.14789400633186,0.399527824096414,-0.0123349438923604,-0.675749889439903,16,2.31e-11,1.88e-41,448.8888137,0.027,-0.663414945547543,-0.748366182235443,25.4911884984008,94.774717035914
"970","36","27",1.18870919700706,0.399527824096414,-0.0959718848445982,-0.675749889439903,16,2.31e-11,1.51e-41,471.6873979,0.041,-0.579778004595305,-0.789181372910648,25.4911884984008,94.993879161929
"971","37","27",1.15391415637257,0.399527824096414,-0.0587310981533737,-0.675749889439903,16,2.31e-11,1.66e-40,451.3480509,0.021,-0.617018791286529,-0.754386332276151,25.4911884984008,92.5965861173934
"972","38","27",1.142225733093,0.399527824096414,0.183742766501133,-0.675749889439903,15,2.31e-11,6.92e-40,449.6972488,0.024,-0.859492655941036,-0.742697908996589,25.4911884984008,91.1689879501322
"973","40","27",1.29068691289919,0.399527824096414,-1.51991806650458,-0.675749889439903,17,2.31e-11,2.45e-45,537.5471132,0.066,0.844168177064681,-0.891159088802772,25.4911884984008,103.720241160175
"974","42","27",1.21780161960289,0.399527824096414,-0.0571917330639433,-0.675749889439903,16,2.31e-11,5.75e-41,489.5466139,0.054,-0.61855815637596,-0.818273795506478,25.4911884984008,93.6567889579466
"975","43","27",1.1212900077602,0.399527824096414,-1.84190094670069,-0.675749889439903,18,2.31e-11,9.79e-49,458.2053765,0.056,1.16615105726079,-0.721762183663784,25.4911884984008,111.545308100166
"976","1","28",-1.42734723860918,0.0205538871473139,0.847584253071381,-0.225005669864315,5,6.06e-06,2.37e-15,911.0645253,0.359,-1.0725899229357,1.44790112575649,13.0138007578831,34.6758864397636
"977","2","28",-1.25268966863477,0.0205538871473139,1.39284430599047,-0.225005669864315,6,6.06e-06,4.61e-17,828.8651662,0.16,-1.61784997585478,1.27324355578208,13.0138007578831,38.6157187238902
"978","3","28",-1.19176302782223,0.0205538871473139,0.834217940358819,-0.225005669864315,7,6.06e-06,1.28e-19,763.7688064,0.141,-1.05922361022313,1.21231691496954,13.0138007578831,44.5022566889553
"979","4","28",-1.21658172638856,0.0205538871473139,0.590864438510349,-0.225005669864315,7,6.06e-06,9.78e-22,773.7966724,0.257,-0.815870108374664,1.23713561353588,13.0138007578831,49.3765325618223
"980","5","28",-1.13964563546912,0.0205538871473139,0.381142327287051,-0.225005669864315,6,3.79e-06,2.12e-14,715.9162912,0.278,-0.606147997151367,1.16019952261644,13.4831445388699,32.4847752132327
"981","6","28",-0.0475172237111069,0.0205538871473139,-0.328177831624205,-0.225005669864315,1,0.009656068,0.0848625,31.29822933,0.559,0.10317216175989,0.0680711108584208,5.64016875295818,3.46672297935437
"982","7","28",-0.0112932890674335,0.0205538871473139,-0.179756798483868,-0.225005669864315,1,0.002161005,0.0379375,18.68268094,0.293,-0.0452488713804476,0.0318471762147475,7.13718188771643,4.27181521016242
"983","8","28",-0.67565149954662,0.0205538871473139,0.395102965777359,-0.225005669864315,3,0.00102764,1.24e-05,470.8517532,0.283,-0.620108635641675,0.696205386693934,7.88049036783412,12.2978140853533
"984","9","28",-0.67054960071222,0.0205538871473139,0.370370996099423,-0.225005669864315,3,0.000711765,3.48e-06,466.8302764,0.151,-0.595376665963738,0.691103487859534,8.2477627572126,13.5684782641779
"985","10","28",-0.67632090835051,0.0205538871473139,0.196760156022134,-0.225005669864315,5,5.74e-05,2.53e-08,462.6538775,0.236,-0.421765825886449,0.696874795497823,10.7654662546388,18.4924614412129
"986","11","28",-0.908300803911853,0.0205538871473139,0.378304391267952,-0.225005669864315,4,0.000670814,6.64e-10,584.9848614,0.426,-0.603310061132267,0.928854691059167,8.30701865763074,22.1327389664521
"987","12","28",-0.663645544265017,0.0205538871473139,0.153699181215904,-0.225005669864315,4,0.000165518,1.08e-08,453.5446587,0.332,-0.378704851080219,0.684199431412331,9.70643060773194,19.3437197028162
"988","13","28",-1.05667643651094,0.0205538871473139,0.648627003716782,-0.225005669864315,4,0.000456588,5.87e-10,668.447557,0.248,-0.873632673581097,1.07723032365825,8.69172910542287,22.2559962961005
"989","14","28",-0.69932449130601,0.0205538871473139,0.427843271471202,-0.225005669864315,3,0.002642155,1.08e-05,484.8417059,0.172,-0.652848941335517,0.719878378453324,6.93616040692688,12.4359644238341
"990","15","28",-1.0569725817112,0.0205538871473139,0.310638396572871,-0.225005669864315,NA,0,0,657.7385599,0.593,-0.535644066437186,1.07752646885852,Inf,Inf
"991","16","28",-0.688236787230712,0.0205538871473139,0.208103671492821,-0.225005669864315,4,0.001151334,2.7e-08,469.4956874,0.343,-0.433109341357136,0.708790674378026,7.76683400888713,18.4274289709421
"992","17","28",0.107106014529326,0.0205538871473139,-0.337620371502724,-0.225005669864315,3,0.000288385,0.000616215,50.9888352,0.278,0.112614701638408,-0.086552127382012,9.1512141650018,8.39191462935213
"993","18","28",0.126312171458394,0.0205538871473139,-0.343488547332525,-0.225005669864315,2,0.000826139,0.000221402,63.4365348,0.081,0.11848287746821,-0.10575828431108,8.09874751772926,9.41553050430687
"994","19","28",0.489697224702065,0.0205538871473139,-0.477313114868541,-0.225005669864315,3,0.000201633,9.27e-06,295.5588995,0.222,0.252307445004226,-0.469143337554751,9.50906134468669,12.5887271783865
"995","20","28",-0.024479295955794,0.0205538871473139,-0.305948889268524,-0.225005669864315,1,0.00057831,0.0137625,20.64267656,0.28,0.0809432194042088,0.0450331831031079,8.45540050088666,5.28580777693334
"996","21","28",-0.0369272044406424,0.0205538871473139,-0.098385208220045,-0.225005669864315,1,0.007300784,0.014620298,40.69712526,0.282,-0.12662046164427,0.0574810915879563,5.91977353933419,5.2253444418313
"997","22","28",0.0220858155559212,0.0205538871473139,0.206607649260836,-0.225005669864315,1,0.002778058,0.01697495,49.20838289,0.449,-0.431613319125151,-0.0015319284086073,6.8860031565382,5.07601655104982
"998","23","28",0.047754075728943,0.0205538871473139,0.112037545035491,-0.225005669864315,2,0.001432654,0.005999785,44.55252551,0.225,-0.337043214899807,-0.0272001885816291,7.54822661079056,6.11603164372944
"999","25","28",-0.0638785506198568,0.0205538871473139,-0.655435417458152,-0.225005669864315,4,2.14e-06,2.02e-07,58.45218544,0.693,0.430429747593837,0.0844324377671708,14.0547047289305,16.4149981395452
"1000","27","28",0.399527824096414,0.0205538871473139,-0.675749889439903,-0.225005669864315,3,0.000168397,2.65e-06,229.5209453,0.049,0.450744219575588,-0.3789739369491,9.68918627104157,13.8409509179661
"1001","28","28",0.0205538871473139,0.0205538871473139,-0.225005669864315,-0.225005669864315,NA,NA,NA,0,NA,0,0,NA,NA
"1002","29","28",0.12742353346553,0.0205538871473139,-0.244560919947458,-0.225005669864315,3,0.000423467,0.00077873,22.2008523,0.369,0.0195552500831429,-0.106869646318216,8.76703496898617,8.15784617037539
"1003","30","28",0.114906935381059,0.0205538871473139,-0.143855496859074,-0.225005669864315,1,0.002079184,0.0001375,64.68138363,0.204,-0.0811501730052408,-0.0943530482337455,7.17577976993401,9.89188664085765
"1004","31","28",0.821754173337599,0.0205538871473139,-0.0578596414499133,-0.225005669864315,8,1.36e-05,5.73e-23,485.4135799,0.172,-0.167146028414402,-0.801200286190286,12.2054407652223,52.2137416081364
"1005","32","28",0.655601277818623,0.0205538871473139,-0.167101115696014,-0.225005669864315,3,2.22e-05,2.2e-08,390.8748315,0.108,-0.0579045541683012,-0.635047390671309,11.715418269086,18.6322233835881
"1006","33","28",1.145615550716,0.0205538871473139,0.139926842349889,-0.225005669864315,13,2.31e-11,2.76e-34,686.7923532,0.071,-0.364932512214204,-1.12506166356868,25.4911884984008,78.2726624820685
"1007","34","28",1.16694139725991,0.0205538871473139,0.0478894831728795,-0.225005669864315,13,2.31e-11,5.47e-35,697.0959238,0.044,-0.272895153037195,-1.14638751011259,25.4911884984008,79.8911996383577
"1008","35","28",1.14789400633186,0.0205538871473139,-0.0123349438923604,-0.225005669864315,13,2.31e-11,5.79e-35,684.1194211,0.049,-0.212670725971955,-1.12734011918454,25.4911884984008,79.8343459632067
"1009","36","28",1.18870919700706,0.0205538871473139,-0.0959718848445982,-0.225005669864315,13,2.31e-11,4.66e-35,706.1533121,0.088,-0.129033785019717,-1.16815530985975,25.4911884984008,80.051462806654
"1010","37","28",1.15391415637257,0.0205538871473139,-0.0587310981533737,-0.225005669864315,13,2.31e-11,5.13e-34,686.301581,0.037,-0.166274571710941,-1.13336026922525,25.4911884984008,77.6527875026149
"1011","38","28",1.142225733093,0.0205538871473139,0.183742766501133,-0.225005669864315,12,2.31e-11,2.14e-33,685.6757606,0.042,-0.408748436365448,-1.12167184594569,25.4911884984008,76.2245022397697
"1012","40","28",1.29068691289919,0.0205538871473139,-1.51991806650458,-0.225005669864315,14,2.31e-11,7.57e-39,753.3637886,0.109,1.29491239664027,-1.27013302575187,25.4911884984008,88.7766255593184
"1013","42","28",1.21780161960289,0.0205538871473139,-0.0571917330639433,-0.225005669864315,13,2.31e-11,1.77e-34,724.002852,0.141,-0.167813936800372,-1.19724773245558,25.4911884984008,78.7169136152118
"1014","43","28",1.1212900077602,0.0205538871473139,-1.84190094670069,-0.225005669864315,15,2.31e-11,3.02e-42,663.0574631,0.09,1.61689527683637,-1.10073612061288,25.4911884984008,96.6033170743631
"1015","1","29",-1.42734723860918,0.12742353346553,0.847584253071381,-0.244560919947458,5,6.06e-06,9.37e-15,935.2163889,0.251,-1.09214517301884,1.55477077207471,13.0138007578831,33.3012632986604
"1016","2","29",-1.25268966863477,0.12742353346553,1.39284430599047,-0.244560919947458,6,6.06e-06,1.29e-17,851.3836449,0.149,-1.63740522593793,1.3801132021003,13.0138007578831,39.8893043625252
"1017","3","29",-1.19176302782223,0.12742353346553,0.834217940358819,-0.244560919947458,7,6.06e-06,1.72e-18,787.6593262,0.112,-1.07877886030628,1.31918656128776,13.0138007578831,41.9042073830675
"1018","4","29",-1.21658172638856,0.12742353346553,0.590864438510349,-0.244560919947458,7,6.06e-06,1.31e-20,798.2625359,0.34,-0.835425358457807,1.34400525985409,13.0138007578831,46.7816747226679
"1019","5","29",-1.13964563546912,0.12742353346553,0.381142327287051,-0.244560919947458,6,3.79e-06,2.85e-13,741.0832743,0.203,-0.62570324723451,1.26706916893465,13.4831445388699,29.886287214642
"1020","6","29",-0.0475172237111069,0.12742353346553,-0.328177831624205,-0.244560919947458,1,0.001509062,0.0018125,58.59411218,0.192,0.0836169116767472,0.174940757176637,7.49626701322801,7.31304817123544
"1021","7","29",-0.0112932890674335,0.12742353346553,-0.179756798483868,-0.244560919947458,2,0.001509062,0.000346221,42.93301515,0.14,-0.0648041214635905,0.138716822532963,7.49626701322801,8.96843325848297
"1022","8","29",-0.67565149954662,0.12742353346553,0.395102965777359,-0.244560919947458,4,0.00102764,2.48e-06,492.0714032,0.178,-0.639663885724817,0.803075033012149,7.88049036783412,13.9072519977874
"1023","9","29",-0.67054960071222,0.12742353346553,0.370370996099423,-0.244560919947458,4,0.000711765,1.05e-06,488.0386735,0.081,-0.614931916046881,0.79797313417775,8.2477627572126,14.7667203937948
"1024","10","29",-0.67632090835051,0.12742353346553,0.196760156022134,-0.244560919947458,5,5.74e-05,1.22e-08,484.5311699,0.148,-0.441321075969592,0.803744441816039,10.7654662546388,19.2218298852072
"1025","11","29",-0.908300803911853,0.12742353346553,0.378304391267952,-0.244560919947458,4,0.000670814,8.92e-09,609.04359,0.414,-0.62286531121541,1.03572433737738,8.30701865763074,19.5349698903545
"1026","12","29",-0.663645544265017,0.12742353346553,0.153699181215904,-0.244560919947458,4,0.000165518,5.78e-09,475.5068335,0.169,-0.398260101163362,0.791069077730547,9.70643060773194,19.9688621542621
"1027","13","29",-1.05667643651094,0.12742353346553,0.648627003716782,-0.244560919947458,4,0.000456588,7.89e-09,693.056306,0.169,-0.89318792366424,1.18409996997647,8.69172910542287,19.6576697020886
"1028","14","29",-0.69932449130601,0.12742353346553,0.427843271471202,-0.244560919947458,3,0.002477436,1.58e-05,506.1973678,0.163,-0.67240419141866,0.82674802477154,7.00053112458623,12.0555006179314
"1029","15","29",-1.0569725817112,0.12742353346553,0.310638396572871,-0.244560919947458,NA,0,0,683.5622059,0.278,-0.555199316520329,1.18439611517673,Inf,Inf
"1030","16","29",-0.688236787230712,0.12742353346553,0.208103671492821,-0.244560919947458,4,0.001151334,5.27e-10,491.520143,0.198,-0.452664591440279,0.815660320696242,7.76683400888713,22.3638205673872
"1031","17","29",0.107106014529326,0.12742353346553,-0.337620371502724,-0.244560919947458,3,0.000288385,6.13e-06,26.41059634,0.234,0.0930594515552655,0.0203175189362039,9.1512141650018,13.0023158080162
"1032","18","29",0.126312171458394,0.12742353346553,-0.343488547332525,-0.244560919947458,3,0.000826139,4.73e-06,38.86710713,0.047,0.0989276273850667,0.00111136200713588,8.09874751772926,13.2615853554604
"1033","19","29",0.489697224702065,0.12742353346553,-0.477313114868541,-0.244560919947458,2,0.000201633,1.77e-06,270.7801915,0.144,0.232752194921083,-0.362273691236535,9.50906134468669,14.2445310113785
"1034","20","29",-0.024479295955794,0.12742353346553,-0.305948889268524,-0.244560919947458,1,0.00057831,0.008075,49.23284675,0.108,0.0613879693210658,0.151902829421324,8.45540050088666,5.81898240987342
"1035","21","29",-0.0369272044406424,0.12742353346553,-0.098385208220045,-0.244560919947458,2,0.002067041,0.003031262,61.93452629,0.231,-0.146175711727413,0.164350737906172,7.18163716296883,6.79877624452343
"1036","22","29",0.0220858155559212,0.12742353346553,0.206607649260836,-0.244560919947458,2,0.002145694,0.003386442,50.71789543,0.214,-0.451168569208294,0.105337717909609,7.1442922358074,6.68797546628309
"1037","23","29",0.047754075728943,0.12742353346553,0.112037545035491,-0.244560919947458,2,0.001432654,0.004654871,37.73619421,0.144,-0.35659846498295,0.0796694577365868,7.54822661079056,6.36984108077458
"1038","25","29",-0.0638785506198568,0.12742353346553,-0.655435417458152,-0.244560919947458,4,2.14e-06,1.51e-09,85.80880919,0.279,0.410874497510694,0.191302084085387,14.0547047289305,21.3111561861196
"1039","27","29",0.399527824096414,0.12742353346553,-0.675749889439903,-0.244560919947458,3,0.000168397,3.65e-08,204.4710348,0.052,0.431188969492445,-0.272104290630884,9.68918627104157,18.125953576358
"1040","28","29",0.0205538871473139,0.12742353346553,-0.225005669864315,-0.244560919947458,1,0.001095482,8.75e-05,22.2008523,0.248,-0.0195552500831429,0.106869646318216,7.81656082991723,10.3438717646007
"1041","29","29",0.12742353346553,0.12742353346553,-0.244560919947458,-0.244560919947458,NA,NA,NA,0,NA,0,0,NA,NA
"1042","30","29",0.114906935381059,0.12742353346553,-0.143855496859074,-0.244560919947458,1,0.001628579,0.0076875,43.64429953,0.101,-0.100705423088384,0.0125165980844703,7.420047423525,5.8681596458495
"1043","31","29",0.821754173337599,0.12742353346553,-0.0578596414499133,-0.244560919947458,9,1.36e-05,5.24e-27,460.2831847,0.149,-0.186701278497545,-0.69433063987207,12.2054407652223,61.5134760125063
"1044","32","29",0.655601277818623,0.12742353346553,-0.167101115696014,-0.244560919947458,3,2.22e-05,1.49e-09,365.849468,0.079,-0.0774598042514442,-0.528177744353093,11.715418269086,21.324489716989
"1045","33","29",1.145615550716,0.12742353346553,0.139926842349889,-0.244560919947458,14,2.31e-11,2.53e-38,661.6660726,0.051,-0.384487762297347,-1.01819201725047,25.4911884984008,87.5700142310343
"1046","34","29",1.16694139725991,0.12742353346553,0.0478894831728795,-0.244560919947458,14,2.31e-11,5.01e-39,671.9656296,0.037,-0.292450403120338,-1.03951786379438,25.4911884984008,89.189382711671
"1047","35","29",1.14789400633186,0.12742353346553,-0.0123349438923604,-0.244560919947458,14,2.31e-11,5.3e-39,658.9896449,0.041,-0.232225976055098,-1.02047047286633,25.4911884984008,89.1331118062097
"1048","36","29",1.18870919700706,0.12742353346553,-0.0959718848445982,-0.244560919947458,14,2.31e-11,4.26e-39,681.0372527,0.068,-0.14858903510286,-1.06128566354153,25.4911884984008,89.3515494664865
"1049","37","29",1.15391415637257,0.12742353346553,-0.0587310981533737,-0.244560919947458,14,2.31e-11,4.69e-38,661.1750217,0.032,-0.185829821794084,-1.02649062290704,25.4911884984008,86.9528009513156
"1050","38","29",1.142225733093,0.12742353346553,0.183742766501133,-0.244560919947458,13,2.31e-11,1.95e-37,660.557538,0.037,-0.428303686448591,-1.01480219962747,25.4911884984008,85.527819068204
"1051","40","29",1.29068691289919,0.12742353346553,-1.51991806650458,-0.244560919947458,15,2.31e-11,6.93e-43,729.1105537,0.077,1.27535714655713,-1.16326337943366,25.4911884984008,98.0752991855421
"1052","42","29",1.21780161960289,0.12742353346553,-0.0571917330639433,-0.244560919947458,14,2.31e-11,1.62e-38,698.8873741,0.1,-0.187369186883515,-1.09037808613736,25.4911884984008,88.0158073845294
"1053","43","29",1.1212900077602,0.12742353346553,-1.84190094670069,-0.244560919947458,16,2.31e-11,2.76e-46,639.3154846,0.049,1.59734002675323,-0.993866474294668,25.4911884984008,105.903683597997
"1054","1","30",-1.42734723860918,0.114906935381059,0.847584253071381,-0.143855496859074,4,6.06e-06,3.18e-14,949.4663517,0.158,-0.991439749930455,1.54225417399024,13.0138007578831,32.0793101051246
"1055","2","30",-1.25268966863477,0.114906935381059,1.39284430599047,-0.143855496859074,5,6.06e-06,1.27e-16,861.3948313,0.11,-1.53669980284954,1.36759660401583,13.0138007578831,37.6023445874342
"1056","3","30",-1.19176302782223,0.114906935381059,0.834217940358819,-0.143855496859074,6,6.06e-06,5.85e-18,801.5147999,0.105,-0.978073437217894,1.30666996320329,13.0138007578831,40.6800900126491
"1057","4","30",-1.21658172638856,0.114906935381059,0.590864438510349,-0.143855496859074,6,6.06e-06,4.46e-20,813.6018369,0.112,-0.734719935369424,1.33148866176962,13.0138007578831,45.5565530938489
"1058","5","30",-1.13964563546912,0.114906935381059,0.381142327287051,-0.143855496859074,5,3.79e-06,9.69e-13,758.760489,0.145,-0.524997824146126,1.25455257085018,13.4831445388699,28.6625117830199
"1059","6","30",-0.0475172237111069,0.114906935381059,-0.328177831624205,-0.143855496859074,4,0.00057453,5.17e-09,93.01291648,0.159,0.184322334765131,0.162424159092166,8.4619582427177,20.0803931484261
"1060","7","30",-0.0112932890674335,0.114906935381059,-0.179756798483868,-0.143855496859074,4,0.00057453,4.43e-10,76.98240227,0.146,0.0359013016247932,0.126200224448493,8.4619582427177,22.5374513458834
"1061","8","30",-0.67565149954662,0.114906935381059,0.395102965777359,-0.143855496859074,3,0.00102764,3.41e-05,500.1155911,0.158,-0.538958462636434,0.790558434927679,7.88049036783412,11.2862131736748
"1062","9","30",-0.67054960071222,0.114906935381059,0.370370996099423,-0.143855496859074,3,0.000711765,9.57e-06,496.1124776,0.131,-0.514226492958498,0.78545653609328,8.2477627572126,12.5568773524994
"1063","10","30",-0.67632090835051,0.114906935381059,0.196760156022134,-0.143855496859074,4,5.74e-05,2.26e-08,494.4369388,0.254,-0.340615652881208,0.791227843731569,10.7654662546388,18.6053159306682
"1064","11","30",-0.908300803911853,0.114906935381059,0.378304391267952,-0.143855496859074,3,0.000670814,3.03e-08,623.9866594,0.149,-0.522159888127026,1.02320773929291,8.30701865763074,18.3121181244311
"1065","12","30",-0.663645544265017,0.114906935381059,0.153699181215904,-0.143855496859074,3,0.000165518,5.16e-08,485.6986322,0.144,-0.297554678074978,0.778552479646076,9.70643060773194,17.7797441644589
"1066","13","30",-1.05667643651094,0.114906935381059,0.648627003716782,-0.143855496859074,3,0.000456588,2.68e-08,709.2355975,0.197,-0.792482500575857,1.171583371892,8.69172910542287,18.4348639494296
"1067","14","30",-0.69932449130601,0.114906935381059,0.427843271471202,-0.143855496859074,3,0.002509489,5.35e-05,514.5434066,0.097,-0.571698768330277,0.814231426687069,6.98767613222219,10.8358289040623
"1068","15","30",-1.0569725817112,0.114906935381059,0.310638396572871,-0.143855496859074,NA,0,0,703.1716806,0.178,-0.454493893431945,1.17187951709226,Inf,Inf
"1069","16","30",-0.688236787230712,0.114906935381059,0.208103671492821,-0.143855496859074,4,0.001151334,5.68e-09,501.7688874,0.246,-0.351959168351896,0.803143722611771,7.76683400888713,19.9863146042134
"1070","17","30",0.107106014529326,0.114906935381059,-0.337620371502724,-0.143855496859074,4,0.000288385,4.3e-10,20.21527261,0.136,0.193764874643649,0.00780092085173353,9.1512141650018,22.5672359072409
